#WellName	 Depth.M	 INCL	 AZIM 
WellName	 Depth.M	 INCL	 AZIM 
FHW12236	0.000 	 0.000 	 0.000
FHW12236	0.125 	 0.136 	 50.000
FHW12236	0.250 	 0.136 	 50.000
FHW12236	0.375 	 0.136 	 50.000
FHW12236	0.500 	 0.136 	 50.000
FHW12236	0.625 	 0.136 	 50.000
FHW12236	0.750 	 0.136 	 50.000
FHW12236	0.875 	 0.136 	 50.000
FHW12236	1.000 	 0.136 	 50.000
FHW12236	1.125 	 0.136 	 50.000
FHW12236	1.250 	 0.136 	 50.000
FHW12236	1.375 	 0.136 	 50.000
FHW12236	1.500 	 0.136 	 50.000
FHW12236	1.625 	 0.136 	 50.000
FHW12236	1.750 	 0.136 	 50.000
FHW12236	1.875 	 0.136 	 50.000
FHW12236	2.000 	 0.136 	 50.000
FHW12236	2.125 	 0.136 	 50.000
FHW12236	2.250 	 0.136 	 50.000
FHW12236	2.375 	 0.136 	 50.000
FHW12236	2.500 	 0.136 	 50.000
FHW12236	2.625 	 0.136 	 50.000
FHW12236	2.750 	 0.136 	 50.000
FHW12236	2.875 	 0.136 	 50.000
FHW12236	3.000 	 0.136 	 50.000
FHW12236	3.125 	 0.136 	 50.000
FHW12236	3.250 	 0.136 	 50.000
FHW12236	3.375 	 0.136 	 50.000
FHW12236	3.500 	 0.136 	 50.000
FHW12236	3.625 	 0.136 	 50.000
FHW12236	3.750 	 0.136 	 50.000
FHW12236	3.875 	 0.136 	 50.000
FHW12236	4.000 	 0.136 	 50.000
FHW12236	4.125 	 0.136 	 50.000
FHW12236	4.250 	 0.136 	 50.000
FHW12236	4.375 	 0.136 	 50.000
FHW12236	4.500 	 0.136 	 50.000
FHW12236	4.625 	 0.136 	 50.000
FHW12236	4.750 	 0.136 	 50.000
FHW12236	4.875 	 0.136 	 50.000
FHW12236	5.000 	 0.136 	 50.000
FHW12236	5.125 	 0.136 	 50.000
FHW12236	5.250 	 0.136 	 50.000
FHW12236	5.375 	 0.136 	 50.000
FHW12236	5.500 	 0.136 	 50.000
FHW12236	5.625 	 0.136 	 50.000
FHW12236	5.750 	 0.136 	 50.000
FHW12236	5.875 	 0.136 	 50.000
FHW12236	6.000 	 0.136 	 50.000
FHW12236	6.125 	 0.136 	 50.000
