#WellName	 Depth.M	 INCL	 AZIM 
WellName	 Depth.M	 INCL	 AZIM 
FHW13134	0.000 	 0.000 	 0.000
FHW13134	0.125 	 0.000 	 90.000
FHW13134	0.250 	 0.000 	 90.000
FHW13134	0.375 	 0.000 	 90.000
FHW13134	0.500 	 0.000 	 90.000
FHW13134	0.625 	 0.000 	 90.000
FHW13134	0.750 	 0.000 	 90.000
FHW13134	0.875 	 0.000 	 90.000
FHW13134	1.000 	 0.000 	 90.000
FHW13134	1.125 	 0.000 	 90.000
FHW13134	1.250 	 0.000 	 90.000
FHW13134	1.375 	 0.000 	 90.000
FHW13134	1.500 	 0.000 	 90.000
FHW13134	1.625 	 0.000 	 90.000
FHW13134	1.750 	 0.000 	 90.000
FHW13134	1.875 	 0.000 	 90.000
FHW13134	2.000 	 0.000 	 90.000
FHW13134	2.125 	 0.000 	 90.000
FHW13134	2.250 	 0.000 	 90.000
FHW13134	2.375 	 0.000 	 90.000
FHW13134	2.500 	 0.000 	 90.000
FHW13134	2.625 	 0.000 	 90.000
FHW13134	2.750 	 0.000 	 90.000
FHW13134	2.875 	 0.000 	 90.000
FHW13134	3.000 	 0.000 	 90.000
FHW13134	3.125 	 0.000 	 90.000
FHW13134	3.250 	 0.000 	 90.000
FHW13134	3.375 	 0.000 	 90.000
FHW13134	3.500 	 0.000 	 90.000
FHW13134	3.625 	 0.000 	 90.000
FHW13134	3.750 	 0.000 	 90.000
FHW13134	3.875 	 0.000 	 90.000
FHW13134	4.000 	 0.000 	 90.000
FHW13134	4.125 	 0.000 	 90.000
FHW13134	4.250 	 0.000 	 90.000
FHW13134	4.375 	 0.000 	 90.000
FHW13134	4.500 	 0.000 	 90.000
FHW13134	4.625 	 0.000 	 90.000
FHW13134	4.750 	 0.000 	 90.000
FHW13134	4.875 	 0.000 	 90.000
FHW13134	5.000 	 0.000 	 90.000
FHW13134	5.125 	 0.000 	 90.000
FHW13134	5.250 	 0.000 	 90.000
FHW13134	5.375 	 0.000 	 90.000
FHW13134	5.500 	 0.000 	 90.000
FHW13134	5.625 	 0.000 	 90.000
FHW13134	5.750 	 0.000 	 90.000
FHW13134	5.875 	 0.000 	 90.000
FHW13134	6.000 	 0.000 	 90.000
FHW13134	6.125 	 0.000 	 90.000
FHW13134	6.250 	 0.000 	 90.000
FHW13134	6.375 	 0.000 	 90.000
FHW13134	6.500 	 0.000 	 90.000
FHW13134	6.625 	 0.000 	 90.000
FHW13134	6.750 	 0.000 	 90.000
FHW13134	6.875 	 0.000 	 90.000
FHW13134	7.000 	 0.000 	 90.000
FHW13134	7.125 	 0.000 	 90.000
FHW13134	7.250 	 0.000 	 90.000
FHW13134	7.375 	 0.000 	 90.000
FHW13134	7.500 	 0.000 	 90.000
FHW13134	7.625 	 0.000 	 90.000
FHW13134	7.750 	 0.000 	 90.000
FHW13134	7.875 	 0.000 	 90.000
FHW13134	8.000 	 0.000 	 90.000
FHW13134	8.125 	 0.000 	 90.000
FHW13134	8.250 	 0.000 	 90.000
FHW13134	8.375 	 0.000 	 90.000
FHW13134	8.500 	 0.000 	 90.000
FHW13134	8.625 	 0.000 	 90.000
FHW13134	8.750 	 0.000 	 90.000
FHW13134	8.875 	 0.000 	 90.000
FHW13134	9.000 	 0.000 	 90.000
FHW13134	9.125 	 0.000 	 90.000
FHW13134	9.250 	 0.000 	 90.000
FHW13134	9.375 	 0.000 	 90.000
FHW13134	9.500 	 0.000 	 90.000
FHW13134	9.625 	 0.000 	 90.000
FHW13134	9.750 	 0.000 	 90.000
FHW13134	9.875 	 0.000 	 90.000
FHW13134	10.000 	 0.000 	 90.000
FHW13134	10.125 	 0.000 	 90.000
FHW13134	10.250 	 0.000 	 90.000
FHW13134	10.375 	 0.000 	 90.000
FHW13134	10.500 	 0.000 	 90.000
FHW13134	10.625 	 0.000 	 90.000
FHW13134	10.750 	 0.000 	 90.000
FHW13134	10.875 	 0.000 	 90.000
FHW13134	11.000 	 0.000 	 90.000
FHW13134	11.125 	 0.000 	 90.000
FHW13134	11.250 	 0.000 	 90.000
FHW13134	11.375 	 0.000 	 90.000
FHW13134	11.500 	 0.000 	 90.000
FHW13134	11.625 	 0.000 	 90.000
FHW13134	11.750 	 0.000 	 90.000
FHW13134	11.875 	 0.000 	 90.000
FHW13134	12.000 	 0.000 	 90.000
FHW13134	12.125 	 0.000 	 90.000
FHW13134	12.250 	 0.000 	 90.000
FHW13134	12.375 	 0.000 	 90.000
FHW13134	12.500 	 0.000 	 90.000
FHW13134	12.625 	 0.000 	 90.000
